f1,f2,f3,f4,f5,label
0.781025528505269,0.7495403688880959,0.8080642298052326,0.20817601248624162,0.06917546422872722,1
0.5734234419876546,0.26227542510679736,0.2244877285493847,0.12565906622740974,0.19438748031179942,0
0.8720258400107845,0.11614009380384915,0.4026476410270178,0.8792112258551342,0.6923951256038023,1
0.7697487115577939,0.7859693957691288,0.08131666675706384,0.5512755016266482,0.24731304152378653,0
0.6418733350218973,0.6967809934709116,0.48080698280490064,0.19721739787278936,0.3419687359723248,1
0.18891207252620634,0.19798956378158428,0.0322753899385656,0.47854473386417584,0.2643625352327553,0
0.6073039142976472,0.6981351280400904,0.9645845360951327,0.33304718129994326,0.5648399210106555,1
0.097844556509544,0.8253994241088549,0.9442367741779624,0.4012170024599382,0.1580881032144995,1
0.6640844621058646,0.1050673499975933,0.4606918619501683,0.9102461927411052,0.3795248607719976,0
0.3854090754900577,0.6924906956603375,0.686577377940956,0.2816830779399515,0.4164213447857885,1
0.0463056107847028,0.1820355604320637,0.9072320747559504,0.6358951018291528,0.9177540596691494,1
0.9515581870539376,0.8619214555174829,0.9245235112235176,0.5202032975978159,0.8164491288235106,1
0.119587201626596,0.0960391053105637,0.2907344142826662,0.1930996373612939,0.6645755212413723,0
0.2368768140860833,0.2059293383420581,0.299002151586505,0.6138450688527981,0.0062302352791283,0
0.0656635622091551,0.5399468583598367,0.1576694168371988,0.4936675181978552,0.7780651466997894,0
0.5437872821771871,0.1377974689655022,0.795948570803941,0.9928166041910664,0.2675310307436221,1
0.0417432959581445,0.2149666835370424,0.1868517284016845,0.8526209683581862,0.7453488074904627,0
0.0714127598087852,0.3691484129236291,0.830282363579373,0.4199520619263138,0.7036959646737786,1
0.6932895991793688,0.8959953713962904,0.3594564780390408,0.6371083474070366,0.9790239641585672,1
0.930589990451996,0.644838496445827,0.7176477632125138,0.5181890789888745,0.3115456715467177,1
0.193784461715946,0.0104156678643542,0.4193437362567962,0.7983843826751006,0.0046008269333753,0
0.3448507528650983,0.5212214111251519,0.4525910130680445,0.0186336670177822,0.2556277197481085,0
0.0891154705552538,0.7303268214790991,0.0381821240943008,0.4348588818753895,0.6269811686456721,0
0.6388486883214748,0.7588512411607191,0.2686383880343936,0.8760959040368215,0.8169272939404977,1
0.8128099830334119,0.2025910675320856,0.863200557905502,0.3121705326686602,0.1219231866297451,1
0.0838154126256638,0.0750629788701487,0.9928437395833176,0.2349186159760916,0.320931476335215,0
0.5929824402936177,0.178184925849745,0.1769018956973836,0.1818432046331258,0.4096013438966759,0
0.3858760082816581,0.995446825246122,0.9295234540106996,0.0516249040376913,0.4259648549904752,1
0.3009568505171985,0.5952899108010217,0.6119765192485173,0.8860898213891565,0.3174377923454582,1
0.3152301573756928,0.6594013906871234,0.7367131444163889,0.6314195452743595,0.0177795543189769,1
0.0966361811443449,0.9867823189342326,0.9962521434029882,0.5411161296384115,0.202038061228382,1
0.9432046276178986,0.8245378826786929,0.4945463349437008,0.7978797083123688,0.621503802611423,1
0.2727685672459174,0.216942013694245,0.2359982098251402,0.1305183785718561,0.8244678294849804,0
0.6826178427903434,0.4734561246612956,0.23514657553238,0.1073377739473503,0.2354476349889692,0
0.1275686008657387,0.6842416202900289,0.8247798451232464,0.3750845831480442,0.1949786519611298,1
0.4913440274928661,0.4310615531802138,0.3947653376809306,0.0033409531289958,0.5751930061276822,0
0.3846452281769348,0.940724184406448,0.0750290525543437,0.0606631285440044,0.70370899657047,0
0.6520243473045899,0.0905166324599173,0.545759445467893,0.4962344592391128,0.5069057171831779,0
0.7198118849822093,0.4354608940792936,0.094351966750162,0.4272203260377766,0.7038776769771046,0
0.9918989735523556,0.3663947430492155,0.4687718315101664,0.0225899477058307,0.3292855023024779,0
0.9162995967627928,0.2459863065964977,0.8463217774731479,0.1709659377254339,0.7624154428971868,1
0.3901003469772445,0.6031219960846311,0.6657757713277466,0.3494660444358021,0.2923629087278659,1
0.9931505501301948,0.6651437542952202,0.4516645372416261,0.9084521116548708,0.2247910526957468,1
0.278097067646051,0.2785687496751561,0.7235626059530246,0.4972533565711382,0.5147092068619845,0
0.4789433005177747,0.693636441920824,0.0794679560638729,0.0392734437600545,0.4809873462667898,0
0.3837395657884499,0.04052191445383,0.6345808551103704,0.0109262299742212,0.9118514013763808,0
0.4371296920205184,0.9597400177511632,0.3106231004345248,0.6871724129180261,0.4337739662789992,1
0.6644594895911006,0.8584738522240509,0.0507666601545864,0.0890473365476964,0.3038193601909722,0
0.7485355999998923,0.230041349950853,0.0329452963848032,0.1284526169084456,0.6918274125876241,0
0.0940726910527136,0.4173924780376944,0.8181694406928463,0.5104584569637979,0.067544494556087,0
0.4115890899829129,0.419966008829936,0.6169159053897847,0.5352678617869338,0.914217467741086,0
0.625245729622094,0.3810617349175296,0.862958828868678,0.8057628647989398,0.0889447732686645,1
0.7716560383093826,0.3924398315300613,0.8955889595095663,0.9143783431347668,0.9396819091794186,1
0.7733494291189509,0.8909910089540122,0.5170171720378591,0.7756177234304543,0.1104632630845022,1
0.5164137529243189,0.2477692704809835,0.7352629080554628,0.935614229478996,0.3686457214524703,1
0.0725059127801147,0.6633817085221946,0.700945649093539,0.3044286164091467,0.4083355887749897,0
0.7341501749228059,0.924700709471687,0.4971086217353662,0.9111309217820398,0.4087383340294523,1
0.3358863802444584,0.8694243910324985,0.2408271785297523,0.5919725092747006,0.9249193679310652,0
0.8668993232210287,0.8923129709453258,0.9402016765897586,0.6799828989510304,0.4242704721749601,1
0.4562673801701937,0.8832458773557612,0.253100520359197,0.8920751372223982,0.1558022263912991,1
0.2568236399328999,0.6412325141792075,0.2321710080395806,0.7608139622757715,0.8071951456182136,0
0.335880142812317,0.0376132773517666,0.6874909427556759,0.4535718856742494,0.9018749869057808,1
0.4425422550547376,0.3905463692590064,0.2779371187722812,0.6368307139829839,0.1373048305473652,0
0.7398444827922672,0.530934446430847,0.4242208864619268,0.9798026790974074,0.0547048630742826,1
0.6482374023256325,0.2252850888889349,0.4483485384106808,0.8630162255892219,0.9020979782201924,1
0.790501230417039,0.9346798489534592,0.8762918765183083,0.3949820775623029,0.6527441794462475,1
0.9583244129657252,0.1534198104058136,0.5971411789967862,0.8246659595584891,0.9646593252755676,1
0.6491588803893472,0.3690539287097517,0.9205903786774928,0.6483135515542355,0.5929259297612266,1
0.1354318977627899,0.6253023954925835,0.2882166645224358,0.453364352432008,0.2559809469583506,0
0.9796349937603832,0.0092197963321096,0.5756745699234831,0.5642813849106462,0.1961464907893846,1
0.8724408415280239,0.7393056914398514,0.4732638627003073,0.1357907385690766,0.1417897939773897,1
0.8662954953266155,0.0747848507108895,0.542820450082559,0.6815975510271628,0.3267045464530161,0
0.5005661987426392,0.1280663135729772,0.288371841983251,0.6374089049023653,0.4114907948929039,1
0.408114851335407,0.6768935069366404,0.2985424007367956,0.93907936500194,0.6962954591933641,0
0.2237282727516906,0.3177087734397384,0.1500565856441245,0.7492973023960429,0.1363865984422652,0
0.4946349974695373,0.4089522181809955,0.8691397978850207,0.6340886059580587,0.9182548721819151,1
0.7822599406022196,0.0842671340539671,0.5626109338168253,0.7890165493051895,0.9080372626831535,0
0.2367685303148547,0.8382778840700883,0.7616558337640642,0.6110267862652938,0.2216797576539065,1
0.6258569107657613,0.4127163546981036,0.8719265990848407,0.9860040594735692,0.1934806950333729,1
0.2455567623281265,0.0041057046707699,0.163283841007178,0.5390420830989878,0.7626300097735832,0
0.8439039808789276,0.7898505447305926,0.2868090965465077,0.9271854214731304,0.0567539501543846,1
0.5918061602048601,0.4275866898058237,0.0992157885013561,0.5348454140240853,0.3958784521752779,0
0.43208751564312,0.9639964671386744,0.5795474687875573,0.809501687845299,0.0766929711184752,1
0.1002050060730878,0.5263645054710975,0.5308779487606905,0.8554812354480543,0.0368457244114802,0
0.7594324594514532,0.7119339547145365,0.1688126489297602,0.3324836370914023,0.8636331578581963,1
0.1307136087450486,0.7365908178919538,0.7371545165770564,0.9341521598566068,0.3789773362069969,1
0.0679597373781796,0.807559437330658,0.3970005987045431,0.9016946399503324,0.0052940047296424,0
0.0006004374165258,0.4084087958115149,0.4750595947583552,0.1928159151859992,0.4049079072340797,0
0.4948319147823229,0.0785834515166031,0.6481221690078627,0.2639863621824804,0.8293326236424238,0
0.6905534525002516,0.6351973870820684,0.3324265393681834,0.2902307258700592,0.4407944482788338,1
0.9157536946640344,0.4266579548049748,0.2415899651345968,0.3530490073533513,0.3248070869702254,0
0.3580310590996195,0.4879052193821235,0.2685810219624356,0.31345338234152,0.5177327226496868,0
0.7181965714054926,0.8655326075614015,0.1044137008318363,0.4042874678441794,0.6817287513793504,0
0.7105419619333418,0.1136830980932747,0.376084036117568,0.3876948532305962,0.3736269785248521,0
0.9208085688986792,0.7786731128077625,0.1803960381171396,0.1631296706805513,0.3734520268066016,1
0.0308016691966018,0.2745034112118594,0.719917169749511,0.7934539105170298,0.9859393454953196,0
0.82340322463681,0.8185220969376795,0.902046053534863,0.7646886946708497,0.7214250277273253,1
0.8315022309781093,0.8471976532609584,0.0436289164430322,0.6175801182723021,0.8275223695179774,0
0.6744346789278094,0.7382178275953548,0.9831013936108082,0.7737900057742783,0.715494575246469,1
0.2629409355378588,0.4901686037859045,0.0733191654401022,0.9750879459878382,0.5565797956871029,0
0.0614355356263461,0.3964605901068186,0.6608858876131278,0.353432748392404,0.2927093678677286,0
0.9972254709227856,0.4709925770780241,0.5978740237763633,0.4955981113705208,0.6662401174184093,1
0.5006251815420587,0.3696605486997532,0.0946193330332882,0.6790632515560738,0.875307954105252,0
0.1716534675680665,0.936004660582766,0.5226909638775992,0.0425969700647048,0.3371567194645298,1
0.1162601597698506,0.2170902777153592,0.9721644898746136,0.4760017105003992,0.3174907196543362,0
0.6642988678373655,0.8106767711452548,0.0424703863838552,0.8545094919692828,0.0421849996342408,0
0.4647944114056876,0.2563177198405456,0.1055873738439098,0.5740008445710575,0.6870069261735543,0
0.3918259701956502,0.2056348020283943,0.1521667349473419,0.3918213103782083,0.239263718326299,0
0.9100347640807056,0.1246442910430577,0.912979977051997,0.7571356630354299,0.5876016404880093,1
0.6096454545853082,0.9076003783694252,0.0165765487760306,0.0262285130456397,0.5636935941446968,0
0.1957825163272578,0.9826135748434478,0.7528917587856215,0.9555535355493204,0.1150946704998386,1
0.9642586800409728,0.5191119326270253,0.4375082572906684,0.7888184326610562,0.4387522967821937,1
0.4346688161810093,0.8384623750883013,0.7021377771663444,0.2669635431174141,0.6037737444141795,1
0.2833257329036532,0.5726943336571277,0.9282759390906532,0.2811006825445334,0.1072605731353284,0
0.8343219898989274,0.9445469887141164,0.750568776403369,0.0164213296002362,0.6397940375570833,1
0.0416583252062653,0.9888805755940708,0.2318485933174704,0.3591748751404595,0.8003913899642802,0
0.2311553840248675,0.9634639588915836,0.6111816518443648,0.7159275898894754,0.1277186994568641,1
0.7741895283135476,0.0557446762413522,0.8035014902205677,0.1586491183606263,0.678230486710557,1
0.815901597138548,0.9363616124608666,0.033981256293505,0.2128904153307348,0.9737623389197856,1
0.8747030069860602,0.2365435473121818,0.7380709323072989,0.9718033696508368,0.3395190629079327,1
0.5537690159410238,0.2095715939399922,0.6578101659136921,0.501793910994701,0.4701396366390419,1
0.69804672886209,0.336355365283385,0.2769228505385813,0.1797576489369811,0.594380490799399,0
0.4951760399419327,0.2089777065320055,0.4044741882461077,0.1601481691959071,0.7477851498420636,0
0.960971569922943,0.315071201691923,0.6018599143485986,0.4336634446575276,0.8814686294056405,1
0.4013276300157221,0.9503157877363312,0.6594810441692799,0.9576754941265574,0.831806766441774,1
0.0983290012586097,0.4130478600113469,0.4440973428396724,0.4401817563587513,0.8019276502250761,0
0.5989661285291913,0.566389554550429,0.5689788478980154,0.7886076129532105,0.3107768305690143,1
0.7912722051925484,0.8930430555732609,0.5247715032411424,0.7813617349502011,0.9286695439251352,1
0.6148991115617218,0.7258146455513499,0.7152991733435009,0.9810167638724824,0.997356618994346,1
0.2809062344698159,0.4194999118905183,0.373391733210986,0.0766562528425407,0.8551178797923201,0
0.0886460409127387,0.0617740205728867,0.1501693691448422,0.518760330093478,0.3224513789769228,0
0.0469472615325685,0.958895297749558,0.536825815456686,0.6136045433416186,0.8010535265308513,0
0.1697531627252098,0.5272231292718441,0.4890137044833996,0.7880141299025719,0.9793283279177792,1
0.854279191654275,0.3440253492699767,0.3951443264195973,0.979354409779436,0.0699903988497834,1
0.0542089639874967,0.6739900388507726,0.7903823319265332,0.4046305637175195,0.7995855638699354,1
0.3097408086057116,0.7139622247786229,0.1789340373619182,0.3366682882616432,0.2416976997708039,0
0.0438359952785899,0.140530647357634,0.2678712445811159,0.5526226776593125,0.0369997312225329,0
0.7363177232776119,0.1209462628297762,0.0241367870389372,0.0341820063897232,0.4905470876989487,0
0.1709275046874314,0.6042017171592815,0.9389778801743144,0.1049054182883587,0.2822392275241806,1
0.1481197195435059,0.3643198540739409,0.7650590440972985,0.2889743299015298,0.1538822114748159,0
0.9789814683822596,0.9447455319291984,0.797196217467126,0.5691482316522735,0.685380358977349,1
0.9327593316676444,0.7692159297836991,0.0202027361746074,0.1871724948716194,0.8047028653440104,0
0.6092791041601532,0.9093200894006191,0.6928424498340117,0.9523027190133828,0.1483624903601663,1
0.5265796370299246,0.2889444127028014,0.2127449804741248,0.2539736740032521,0.4882411068232566,0
0.2668472944565669,0.3343361591317626,0.9672984336908418,0.179944540281932,0.4571905733225648,0
0.5151080107466065,0.3588966269663487,0.9051237272516796,0.1481292597349035,0.2950451719002491,1
0.079697588566052,0.9851434721703936,0.561798881108731,0.0650952959134555,0.7930072948193768,1
0.2872810350724752,0.801889322440325,0.0749626711646176,0.1859340866338884,0.7926639598372557,0
0.3755730811934126,0.1550512402462036,0.2204356673082033,0.1389841435750056,0.8055888595806159,0
0.9610077865093772,0.9912714386035224,0.4993620760585807,0.4458645500458458,0.5927807695672029,1
0.8124210359733163,0.6565005313768297,0.4315101287075293,0.9558521839674946,0.815212793310625,1
0.2343575196848241,0.1139566895041191,0.6726022567832326,0.0708441921012995,0.9904576054026056,0
0.8047891449186905,0.9846282612729732,0.6358092567479234,0.3407871785482963,0.0297158770652244,1
0.4866973703227444,0.5428447311683471,0.7291210192541878,0.634236174661632,0.1379355669617097,1
0.9469268979311124,0.6547849608008216,0.3625971844322792,0.8938518471621087,0.778476353092838,1
0.8786661555820391,0.5170813924324312,0.4137651693195675,0.4583829610976763,0.2992649899914569,0
0.5181058966988621,0.0729783993339078,0.9317440275291188,0.525308910451452,0.308975774129026,1
0.0269596882294621,0.7969487529549697,0.9668156261597068,0.8412146222711272,0.0156605727616747,1
0.316964101450382,0.4892270397727407,0.9946357112825516,0.9938111702094368,0.0547816836319657,1
0.977666055814392,0.9267343370656675,0.6770799023015174,0.0100346292822577,0.1868065077348412,1
0.7592468397189499,0.6121155429921985,0.5603188034410674,0.6255558793789202,0.778790469900636,1
0.2483854980734058,0.8638418359975547,0.0494289528489551,0.1614012872928336,0.1403312904631329,0
0.6402374071487202,0.759305214873163,0.8972724521936811,0.9169225272589516,0.8413247837002247,1
0.4881584135864268,0.1575671814589019,0.1682640308889655,0.3722621848326408,0.6249856357292654,0
0.5600028140407423,0.1547239755694742,0.4702046061539676,0.4458237828503869,0.8336406988598504,0
0.8210698832236651,0.6980979703542137,0.6927284266404367,0.5628596804350924,0.4459305992103518,1
0.5590738335090729,0.7281146274458894,0.7412543332267176,0.7139940423521508,0.969716892212498,1
0.6441941963333511,0.8361555825793874,0.5393632673845532,0.2093777405874993,0.5787563106514378,1
0.434820650211754,0.7232973595478641,0.9383035506159254,0.9834918366409192,0.5593716206432622,1
0.2189623402132111,0.6870307892400737,0.8406007787643374,0.9907120445047592,0.3018023123236981,1
0.6044795987621915,0.4081338868522201,0.8197044512191096,0.410766132999983,0.3413197165770834,1
0.5629584098180007,0.3089054967503434,0.6465518047849401,0.7429368344735482,0.1973684945485029,1
0.944008789516051,0.6685435714821194,0.1678139210183217,0.3385063401949144,0.0223662948364,1
0.0375814189824941,0.5738416104571387,0.428834096652158,0.6792393021177351,0.6576764204419302,0
0.8291169994384112,0.4895327266681418,0.1562587504726568,0.1010310168102385,0.4685239712851574,0
0.8445743934665855,0.9740502435183472,0.7996333707069089,0.7190715219949723,0.3797177825158918,1
0.353236122409687,0.8000757426757922,0.5074702078627676,0.4587811500567134,0.823973210643606,1
0.3988324152342424,0.0187070465601402,0.8468738347019933,0.5770660435079659,0.7284841132225699,1
0.8195596519196441,0.0134339125209631,0.7991628248251802,0.93342227303621,0.2540936821952305,1
0.2108310701548497,0.4513267069984369,0.5331876182898622,0.7373116851646564,0.2096553114160213,0
0.1201038860265559,0.2696906607699774,0.5069395089599908,0.7335228856844968,0.3702619395045436,0
0.4973700302159443,0.149476479912744,0.8859383903021854,0.9097861491470884,0.6670640064565266,1
0.7928720046480027,0.4416191901128524,0.739896350064821,0.0882842660986307,0.5044335298801937,1
0.1862011659857271,0.3315560406796076,0.9613763370681332,0.6447679139628695,0.8942042791762951,1
0.5166171325597536,0.1516838489865132,0.0391142210539002,0.31911943351211,0.0163025451000256,0
0.3104635968064481,0.6927497687946086,0.1034661401107756,0.9692435532462096,0.8256894057065994,0
0.9159184086234644,0.7605501500183398,0.4432070350956738,0.7158594836887457,0.2831955588551815,1
0.2363706678472025,0.889438601246297,0.8354825294619113,0.145465597668448,0.960395332458754,1
0.3225938541208011,0.5845673391145901,0.1631975161406398,0.479286289192562,0.9160818453142364,0
0.3368831397593645,0.1327547408347282,0.8066153076675091,0.5315307902716547,0.1473477402320934,0
0.5469690249864686,0.2522918109339856,0.1997456613975333,0.946911115808408,0.3447560006433883,0
0.938176371021665,0.0691989009732887,0.5994453055394843,0.8848389526845584,0.424398445963479,1
0.8670851875755791,0.248799474787321,0.1688310335576461,0.3816580242772256,0.3720729815592383,0
0.7484723340444276,0.2893521464024355,0.0053887169474103,0.5451752803093326,0.8464349818731498,0
0.6943810779997903,0.0268501283567279,0.9145451231813372,0.3004613920192117,0.7040471139715874,1
0.98658380249234,0.9152377969180956,0.2559182120828901,0.1034757344426795,0.4453453219425444,1
0.7717820086662981,0.1670464207096419,0.6535336009100907,0.112356322271408,0.5217277376666772,1
0.0853671998237839,0.3185624873145009,0.9351447352109656,0.3196815167851642,0.959451195918221,1
0.6184872840444808,0.7553874967005382,0.0365604485325541,0.152783502087989,0.3599519215400288,0
0.0177715891625674,0.3041027651984388,0.0665417721921143,0.2456461614181866,0.2313944080469016,0
0.3382436355437511,0.4522515528434119,0.1903238357368658,0.9556483311116326,0.8678804582029431,0
0.481003495028327,0.1019104866337251,0.1338689605532461,0.7983731038996618,0.736665067900764,0
0.2150911175123712,0.7013744182970536,0.1720677394954713,0.4031214579266124,0.9590363400397208,0
0.807883425298149,0.4788456894493679,0.131447765499905,0.7988260784429587,0.374953359429702,0
0.3644961394852061,0.265899978197525,0.5985178013386837,0.8070613848778895,0.5360530296844129,0
0.880737843105861,0.41881250001114,0.8223857017586366,0.5004177031230128,0.4711487688762744,1
0.0982842440758116,0.462988281992863,0.3292625347006368,0.4115453158645665,0.4121977991902463,0
0.405007382791108,0.030968185582923,0.9197732336773085,0.9361496767413492,0.3589459773953383,1
0.3113095216412199,0.1859270009870798,0.634627075256099,0.2789127407367218,0.5419829901639903,0
0.1943395391980442,0.7664579978114897,0.6610996936842598,0.9697590253759456,0.9807540263037644,1
0.5102132675771315,0.3326442299798405,0.982673608085877,0.3363798585624191,0.2102874251049011,1
0.3554898728760274,0.291034229639118,0.9605327082388284,0.154773383209943,0.0998656667294339,1
0.0361549289546587,0.5691958233900135,0.2445006876399545,0.6544045939197712,0.3134299459564983,0
0.4249495216451693,0.2876757233678574,0.6188965045703945,0.5413142423195346,0.4132596789636162,0
0.7212116992173995,0.824032017601308,0.2998334267231679,0.8615311401408535,0.079866150436019,1
0.120635572093938,0.6861199352240912,0.7546755492489798,0.1754334798795194,0.8898912676583497,1
0.5028255790838785,0.9046334193914806,0.4357550320912725,0.3321397457400831,0.1295449008806178,1
0.656255600000902,0.6096789122987065,0.5336154891092519,0.2771613038924805,0.0512626268879344,1
0.4459292635303463,0.1420999638077708,0.33189152516972,0.0295584846333765,0.5505000207195121,0
0.7909423402662121,0.1514380750007445,0.835580749736142,0.969212177904508,0.6300588793354921,1
0.0184401092718411,0.2551441717174947,0.5926639983507339,0.4702284254896073,0.4675187424778411,0
0.2097522356864402,0.8561935375685659,0.8132942013888229,0.4104393440101868,0.3877437735199337,1
0.664618837621019,0.4063319925196417,0.3147472139502379,0.3845749117115664,0.8455765464987826,1
0.7612468711414156,0.7787494541633124,0.2320842333493776,0.6462606154767639,0.4213253277037588,0
0.1122876707385728,0.1321407150962243,0.7075912365866125,0.647846923758111,0.8553518207850104,0
0.3825885299216141,0.5708245135699695,0.7695017607888536,0.7006893400198037,0.271049777379307,1
0.545549209270518,0.222352556396566,0.0405497046149159,0.2949589747948793,0.8280157669739538,0
0.0858602678061553,0.0805994379707376,0.5987947727391404,0.4941786545786022,0.3232023678796606,0
0.7734098150236136,0.7053863385260404,0.5885931601418048,0.5465081559138597,0.2627845336412981,1
0.6117470505983219,0.3222481422031654,0.3159666097239507,0.8823935133818545,0.721000614234414,0
0.188739495331359,0.9153681183748672,0.242689670486593,0.9348150505540352,0.5162303433176357,0
0.8203051314218179,0.0488135184015433,0.3775159043564526,0.0638134430619785,0.1688357824100352,1
0.4184522668699403,0.1192301684007008,0.636136928852554,0.7316435792318644,0.6267572887359478,1
0.991243539035845,0.8250478243209995,0.7762638170144058,0.531666850643675,0.887147953654399,1
0.5910423618973999,0.0301078809198186,0.5080776733412301,0.400109104977796,0.2913464667890622,0
0.8837695109184427,0.7221413827666745,0.6733019310450039,0.8307937099818812,0.1810981825893898,1
0.0855702489094434,0.099593192722499,0.7227952292755413,0.7049026948250673,0.1860138898669043,0
0.3932195796716264,0.2751340880465793,0.5570055606009915,0.9610379347652388,0.469101307796491,0
0.3234398261296353,0.295902462211228,0.4257680803688627,0.6941608794231121,0.6291078698970363,0
0.2255904641883435,0.1591906584018295,0.6534502318520302,0.0172118335927211,0.3291662519738459,0
0.2053696341830789,0.9617407440994936,0.3737207325671603,0.7171923070300689,0.941440532990666,0
0.4030351963452172,0.7706458130869085,0.5317745644442595,0.6735415856834228,0.6961013941773142,1
0.4246972538597744,0.4192735492552755,0.7730153269486056,0.4396901389060365,0.9256458280189586,1
0.7226070285945764,0.2021595587340443,0.121304077030634,0.4650344577375587,0.5386704218668356,0
0.5721142863167865,0.8960142529064119,0.6978528534649774,0.8909503891675785,0.6197260959871139,1
0.3804337112870143,0.7663043741071551,0.4930402590066831,0.1819660205302568,0.6921049092350345,1
0.5847886384655572,0.7362936521617527,0.1241047982836972,0.8070794867952911,0.5506095698935964,1
0.8713828112979897,0.5406136515586156,0.8028082770827804,0.0781893890220453,0.2305887087383467,1
0.6574960059756784,0.6643610119656351,0.7489789052658262,0.7495961408847877,0.9733891686339112,1
0.4468236288767711,0.1368355838008816,0.7698113404944007,0.124942951213113,0.3351957845510671,0
0.5790063664932871,0.5497195923751821,0.7301678829695176,0.6082652994873075,0.7963711072917227,1
0.0284375872772102,0.1149727888875473,0.0676421661873526,0.7478217691197164,0.280710982548576,0
0.1796845512337044,0.8303249008655493,0.0366090780773994,0.5347893885356567,0.045267574703288,0
0.5099482297013167,0.305114687516866,0.5750663045264881,0.0889298622250072,0.9797534932945622,0
0.244058152240412,0.5119117725399819,0.0881518066539227,0.8141422851690006,0.6055026238257774,0
0.5805861892487265,0.1909202487622202,0.9967866520905893,0.1539993202750758,0.8908530824573524,1
0.5330539195600648,0.4680548887174908,0.6915458004943646,0.5691598115001492,0.668161780194416,1
0.511039758442595,0.96164212293815,0.3960715458921607,0.6872109905106214,0.182081698125307,1
0.7443071434368425,0.7950395104809485,0.6577440144663875,0.0894022696443693,0.0679101269346926,1
0.5037462904724027,0.926724684975278,0.4729738644330931,0.0579984929842033,0.2456405157768011,1
0.80858305556049,0.1114375805618641,0.1076866347927949,0.5515476831745011,0.3333563353594073,0
0.1281324870645127,0.134317632312807,0.3302585177724514,0.2839145846018341,0.5487436798714816,0
0.1518055707464923,0.6379804098602926,0.9744400958160128,0.2325869794498308,0.8256037127203377,1
0.6502014881565407,0.2609078553084343,0.9058194241605084,0.6462810146098761,0.1427197993316444,1
0.9646471895868528,0.8584160035565728,0.8127045188698936,0.1720309404105243,0.8086697090344445,1
0.4054517573966096,0.0214991533775464,0.5103654494092047,0.98347462050613,0.9701238818503184,0
0.6835550040862753,0.663624222073923,0.3618575541596348,0.983632053032098,0.0609404722674058,1
0.239184967891639,0.135436966471769,0.4514502551610299,0.3878901304285173,0.8831914082474766,0
0.4312003607337475,0.9287550734520288,0.2254651187440267,0.1797731055976102,0.9519093396205144,1
0.5338784142911699,0.0628814640465756,0.426899059140977,0.224078623993632,0.169477725224254,0
0.4691071991816661,0.5131416286950801,0.8838555610881853,0.5780597544282258,0.2389846211401527,1
0.4098398720221057,0.2961654001545365,0.1591112661521725,0.3779461992323224,0.8791239681189685,0
0.3302673724674067,0.9437088855753488,0.2095023986031121,0.0667503671952859,0.6475835159763511,0
0.1020221326337683,0.6015921856126595,0.4469777867207252,0.5570832939156161,0.4624579867079605,0
0.0406491697350777,0.5185678755949488,0.6150690978218489,0.7020046704330721,0.5832573243824472,0
0.3000425498545813,0.186077823513602,0.3771507227980527,0.8018831391427546,0.8052586730546444,0
0.6207291239016369,0.6017884952643899,0.5204811056194886,0.797890495313022,0.9150846132224733,1
0.0951233771074014,0.4459346372847153,0.263735929336616,0.5234035490454044,0.7705838718015557,0
0.9409381465385384,0.4816261758211865,0.8478207408453262,0.9968392961816072,0.2232268166410737,1
0.6695624526449078,0.3899736097564718,0.4459733619634013,0.8584416955464431,0.6376998179789066,1
0.1272296933216637,0.2355573707377306,0.3501166528057404,0.3730676939615072,0.2546487249102473,0
0.2170625544503434,0.3158057222027652,0.7591476729276073,0.7770728908990127,0.3614977873418706,0
0.0962637863060447,0.2275752938243742,0.3698747323389674,0.8935651088464682,0.4262705581648973,0
0.4270163426609357,0.3976907359338993,0.3439928016170411,0.018101300629013,0.145100750942032,0
0.5850259289658791,0.5656897087178253,0.4826079275782152,0.5688606440439864,0.61453473635923,1
0.1690566389826782,0.3501872080283252,0.8222529020785286,0.9031087770560762,0.2615045769497979,1
0.3269734308405613,0.7002035139233368,0.6627467631794933,0.5303241721155649,0.7440140586726871,0
0.8560322200637953,0.2096130275035239,0.665448838228296,0.5756173178747661,0.8374322697315313,1
0.0555473153929574,0.9313584345994362,0.9138074734140152,0.7248887940682961,0.6931060476646089,1
0.8753328795990174,0.875356728587613,0.6399218921721459,0.5805458698284857,0.1898803068192827,1
0.4055812752638311,0.0286614393204762,0.9286577605747488,0.485111822136553,0.5364408581553285,1
0.2942780780715113,0.2018472127655779,0.6361056986282143,0.2356325143025107,0.7718758142383099,0
0.0289583523078564,0.5614219818869577,0.2004258034956495,0.5736215230103483,0.5245882755874133,0
0.5091065931266423,0.6638857050016561,0.5378095964427351,0.4608785484380229,0.6505480410281566,1
0.9308751918093626,0.4542852367726113,0.0263435406247282,0.136274139636823,0.644507106307672,1
0.7081723646815844,0.8428987996038604,0.3442251275816264,0.8879686040211846,0.8932159448880688,1
0.5238181560877033,0.0077066187356392,0.4372418790408059,0.3451805983790035,0.6450719274148836,0
0.3132261988228657,0.0287450819275365,0.635791270417271,0.9608520691747992,0.2859499479887213,0
0.0166700565860463,0.5889544334357438,0.0415114506377544,0.6968696123489645,0.1217639712290364,0
0.3443890592249669,0.1658110953261353,0.1530698323675983,0.627048561811015,0.8792107409156676,0
0.8683639214489172,0.5994301430029916,0.8143657353327094,0.2443891724211384,0.1460988059725282,1
